time,e1,e2,em1,em2,r1,r2,rm1,rm2,tau1,tau2,taum1,taum2
48.12901,0.30913746,0.113358974,0.4067527,0.21097422,0.30822778,-0.14257213,0.8050487,0.873015,6.9633675,8.711248,9.200886,9.17125
48.13401,0.30878246,0.11675298,0.47772312,0.28569365,0.310144,-0.14262578,0.80573684,0.8971252,6.903543,8.685434,7.9888716,8.219716
48.13901,0.30840278,0.12016559,0.3007493,0.11251211,0.31206194,-0.14274022,0.4375127,0.54916894,6.843186,8.658689,8.789042,8.836778
48.144012,0.30800056,0.12358189,0.3824718,0.19805312,0.31398574,-0.14294305,0.55707675,0.68491316,6.782341,8.631021,8.973923,8.997329
48.149014,0.30757904,0.1269834,0.23158443,0.050988793,0.3159212,-0.14326805,0.40223497,0.5507533,6.7210383,8.6024475,9.356911,9.293444
48.154015,0.30713308,0.13038683,0.3273815,0.15063524,0.31785697,-0.14367732,0.73899215,0.9138849,6.6592836,8.572955,9.0107975,9.080371
48.15901,0.30665994,0.13381839,0.41112864,0.23828709,0.31978843,-0.14411166,0.78569233,0.9870976,6.597022,8.54252,8.813994,8.881822
48.164013,0.30615985,0.13727462,0.2497865,0.080901265,0.3217129,-0.14458245,0.31915265,0.54318666,6.5341506,8.511096,8.145647,8.413839
48.169014,0.30563438,0.14073813,0.08699858,-0.07789767,0.32363504,-0.14511913,-0.19697389,0.051496267,6.4708147,8.478744,8.930582,8.903212
48.174015,0.30508435,0.14421749,0.29044235,0.12957549,0.3255559,-0.1457012,0.5480473,0.8278101,6.406932,8.4454365,9.632271,9.614098
48.179016,0.3045069,0.14774323,0.14647388,-0.010289788,0.3274694,-0.14626473,0.3584655,0.6632218,6.342354,8.411105,9.071241,9.144195
48.184017,0.3039049,0.15128517,0.3410722,0.18845248,0.3293817,-0.14686918,0.3564978,0.69155794,6.277245,8.375826,8.478141,8.53779
48.189014,0.30327737,0.1548692,0.22953701,0.081128836,0.33129206,-0.147457,0.09565455,0.45527852,6.2114925,8.33955,8.159681,8.420573
48.194016,0.3026241,0.15846252,0.37444413,0.23028255,0.3331972,-0.14809877,0.5103155,0.8906056,6.1452236,8.302324,9.44578,9.510588
48.199017,0.301947,0.16204739,0.3258841,0.18598449,0.3351019,-0.14882368,0.43805772,0.85397846,6.0785737,8.264209,9.957292,9.864933
48.204018,0.30123818,0.16569042,0.3435849,0.20803714,0.33698928,-0.14949405,0.4632426,0.9136774,6.0112486,8.225053,7.9557214,8.2442465
48.20902,0.3004998,0.16938663,0.25749278,0.12637961,0.33886433,-0.15011984,0.08055428,0.55406415,5.943246,8.184868,7.475466,7.9013095
48.214016,0.29973686,0.17308378,0.32184494,0.19519186,0.34073922,-0.1508022,0.24803752,0.74515307,5.8749027,8.143816,7.2692966,7.7332487
48.219017,0.2989446,0.17677581,0.32815206,0.20598328,0.3426005,-0.15155554,0.016184926,0.54698855,5.8062468,8.101885,8.334219,8.654741
