time,e1,e2,em1,em2,r1,r2,rm1,rm2,tau1,tau2,taum1,taum2
0.5250437,-0.21385968,0.04683456,-0.4168185,-0.15581264,-0.8535042,0.0935266,-1.3438978,-0.3954598,-1.9504405,0.19598132,-2.1547334,-0.17268792
0.5300442,-0.21597946,0.046842337,-0.2713853,-0.008241132,-0.854182,0.09685069,-0.8516604,0.1009396,-1.8975511,0.22595936,-1.9005986,0.29923734
0.5350446,-0.21808147,0.046867006,-0.1650275,0.100254446,-0.85474354,0.10036002,-0.77231604,0.1845066,-1.8444707,0.25597835,-1.8426292,0.38545576
0.540045,-0.22016501,0.046909362,-0.025061727,0.24235776,-0.85518885,0.104058504,-0.25687888,0.70423204,-1.7912469,0.2860098,-1.3151141,0.7290814
0.54504544,-0.2222296,0.046970174,-0.16356409,0.1059929,-0.85551834,0.10795006,-0.70870996,0.2567596,-1.7379253,0.31602606,-1.5673081,0.47995394
0.55004585,-0.22427511,0.047050253,-0.21913004,0.05256489,-0.8557334,0.1120387,-0.73442566,0.23547861,-1.684552,0.34600025,-1.9220291,0.17090853
0.55504626,-0.22630095,0.04715036,-0.14491463,0.12891892,-0.8558341,0.11632839,-0.47854102,0.4958787,-1.6311724,0.37590536,-1.4773188,0.5792575
0.5600467,-0.22830701,0.047271326,-0.13243401,0.14353931,-0.8558217,0.120823115,-0.79784477,0.18117678,-1.5778313,0.40571618,-2.5401404,-0.42471996
0.5650471,-0.2302928,0.04741396,-0.16170442,0.11641029,-0.8556965,0.12552688,-0.7646453,0.21906973,-1.5245732,0.43540668,-1.2648523,0.65486985
0.5700475,-0.23225784,0.04757911,-0.25761986,0.022638276,-0.8554586,0.13044375,-0.97388995,0.014615446,-1.4714425,0.46495235,-1.5068542,0.3870376
0.5750479,-0.23420191,0.047767624,-0.3826741,-0.10026999,-0.855109,0.13557771,-1.2196095,-0.22621158,-1.4184806,0.49433047,-1.7966723,0.14894618
0.5800483,-0.23612452,0.047980353,-0.14237773,0.14217514,-0.85464746,0.14093247,-0.6961704,0.30222672,-1.36573,0.5235177,-1.3899052,0.38108826
0.58504874,-0.23802555,0.048218176,-0.31009293,-0.023387551,-0.85407495,0.14651176,-1.3751599,-0.3716511,-1.3132318,0.5524923,-1.0120802,0.81145394
0.59004915,-0.2399044,0.048481956,-0.12231135,0.16655022,-0.853391,0.15231922,-0.53692925,0.47180718,-1.2610229,0.58123446,-1.4837484,0.37943453
0.59504956,-0.24176097,0.04877259,0.010393143,0.3014156,-0.85259616,0.15835819,-0.15134403,0.86274135,-1.209144,0.60972357,-0.9065794,0.942098
0.60005003,-0.24359488,0.04909098,-0.3084911,-0.015302509,-0.8516904,0.16463202,-1.0722407,-0.05268085,-1.1576307,0.6379419,-1.3101968,0.49745226
0.60505044,-0.24540567,0.049437985,-0.1701417,0.12521857,-0.8506733,0.17114344,-0.558895,0.466268,-1.1065184,0.66587186,-1.2182846,0.49496752
0.61005086,-0.2471931,0.049814522,-0.32641315,-0.028874934,-0.84954464,0.17789537,-1.0120529,0.018845797,-1.0558391,0.6934979,-0.9452331,0.7955282
0.61505127,-0.24895692,0.050221518,-0.26510036,0.03462264,-0.8483043,0.18489018,-0.96486115,0.07190865,-1.0056256,0.7208053,-1.2272341,0.61089176
0.6200517,-0.25069666,0.050659865,-0.17824984,0.12366548,-0.84695125,0.19213009,-0.62672544,0.41605377,-0.95590794,0.7477809,-0.6918474,0.9099684
0.6250521,-0.25241208,0.05113049,-0.19506991,0.10904579,-0.84548503,0.19961682,-0.6059528,0.4429761,-0.90671325,0.7744127,-0.44542238,1.1521382
0.6300525,-0.25410283,0.05163431,-0.27959847,0.026726365,-0.84390473,0.20735192,-0.9202379,0.13498282,-0.8580669,0.8006913,-0.6960431,0.9402334
0.6350529,-0.25576866,0.052172214,-0.39424062,-0.08569737,-0.84220946,0.21533632,-0.8804424,0.18121311,-0.8099937,0.82660687,-0.83359444,0.7698596
0.64005333,-0.25740921,0.05274512,-0.22984636,0.080925256,-0.84039795,0.22357073,-0.93248063,0.1357531,-0.7625137,0.8521531,-1.005026,0.5870966
0.64505374,-0.25902414,0.053353906,-0.2652676,0.047742963,-0.8384688,0.23205525,-0.95707506,0.11788052,-0.71564734,0.8773235,-0.68026286,0.84638494
0.65005416,-0.26061308,0.05399947,-0.3621863,-0.04692556,-0.8364203,0.24078974,-1.0269505,0.05486968,-0.6694102,0.90211505,-0.24011862,1.230592
0.65505457,-0.26217568,0.054682717,-0.33987606,-0.0223535,-0.8342508,0.24977341,-0.99788094,0.09094477,-0.6238172,0.92652553,-0.95119214,0.6352924
0.660055,-0.2637117,0.05540444,-0.51974523,-0.19994828,-0.83195853,0.25900486,-1.4927883,-0.39681756,-0.57888025,0.9505537,-1.0325781,0.56562114
0.6650554,-0.26522052,0.056165546,-0.2136966,0.10838738,-0.8295409,0.26848233,-0.800931,0.30232042,-0.5346079,0.9742013,-0.86411524,0.74620104
0.67005587,-0.26670218,0.05696687,-0.4899578,-0.165573,-0.8269962,0.27820367,-1.0137569,0.0969083,-0.4910072,0.99747145,-1.1069386,0.46130246
0.6750563,-0.26815605,0.05780916,-0.42514622,-0.09844646,-0.8243217,0.28816554,-1.1389561,-0.020749092,-0.4480816,1.0203683,-0.875669,0.59593916
0.6800567,-0.2695818,0.058693215,-0.24655282,0.08247623,-0.8215145,0.2983646,-0.6550931,0.47077805,-0.40583205,1.0428991,-0.77685153,0.65628487
0.6850571,-0.27097917,0.0596198,-0.31150055,0.019872814,-0.8185721,0.3087968,-0.9403965,0.19325525,-0.36425614,1.0650724,-0.46306318,0.8797289
0.6900575,-0.27234745,0.060589656,-0.30829263,0.025440395,-0.8154908,0.3194572,-0.94532305,0.19621867,-0.32334983,1.0868979,-0.4828174,0.9217097
0.6950579,-0.27368665,0.061603427,-0.3775047,-0.04139602,-0.81226814,0.33034033,-0.77049506,0.37903848,-0.2831055,1.1083875,-0.597583,0.97191024
0.70005834,-0.27499604,0.06266183,-0.49656725,-0.15806693,-0.8089,0.34144038,-1.409781,-0.25216305,-0.24351221,1.1295557,0.4307589,1.6457862
0.70505875,-0.27627528,0.06376544,-0.34454453,-0.0036361217,-0.80538297,0.35275042,-0.85511994,0.3106651,-0.2045576,1.1504172,-0.14368343,1.2698915
0.71005917,-0.27752388,0.06491487,-0.22223628,0.12109697,-0.801713,0.36426315,-0.44760507,0.7264198,-0.1662252,1.1709898,-0.019458652,1.2291728
0.7150596,-0.27874148,0.066110596,-0.3422073,0.0035677552,-0.7978865,0.37597033,-0.80926496,0.37306064,-0.1284957,1.1912923,-0.24871635,1.10796
0.72006,-0.2799275,0.067353144,-0.42528868,-0.07705483,-0.7938989,0.38786337,-1.4683505,-0.27767605,-0.09134561,1.2113461,0.015960217,1.342386
0.7250604,-0.28108144,0.068642944,-0.09922147,0.25148842,-0.78974587,0.3999328,-0.5271833,0.67187536,-0.054751754,1.2311733,0.018409133,1.2951882
0.7300608,-0.28220284,0.06998038,-0.30347836,0.04972449,-0.78542304,0.41216844,-0.7873354,0.42012757,-0.018685222,1.2507977,0.24232948,1.341005
0.7350612,-0.28329122,0.07136579,-0.34593487,0.009778231,-0.78092575,0.4245595,-0.79461306,0.42125997,0.016883492,1.2702451,-0.2300998,1.0085467
0.7400617,-0.28434575,0.072799444,-0.30087936,0.05736077,-0.7762488,0.43709463,-0.8268625,0.3974095,0.0519886,1.2895424,0.2821871,1.2969099
0.7450621,-0.28536618,0.0742815,-0.34931695,0.011466891,-0.7713878,0.4497614,-0.67142576,0.5612173,0.0866667,1.3087187,0.11415613,1.2797263
0.7500625,-0.2863518,0.07581213,-0.43569493,-0.07235098,-0.7663375,0.4625471,-1.0116556,0.22931278,0.120955706,1.3278029,0.09361327,1.1586506
0.75506294,-0.28730202,0.077391416,-0.14579773,0.22012243,-0.7610926,0.47543833,-0.8821919,0.36703712,0.15489686,1.346827,0.16153336,1.4035608
0.76006335,-0.2882161,0.07901934,-0.29572833,0.0727832,-0.7556478,0.48842087,-1.0114195,0.24598521,0.18853629,1.3658237,0.38859844,1.5171334
0.76506376,-0.2890936,0.08069587,-0.12101686,0.25010127,-0.7499981,0.50148016,-0.49908474,0.76639146,0.22191775,1.3848262,0.2831601,1.4063274
0.7700642,-0.28993368,0.082420826,-0.24702966,0.1267092,-0.74413764,0.51460075,-0.73666316,0.53675824,0.2550913,1.4038689,0.1997062,1.2892482
0.7750646,-0.29073572,0.084194034,-0.18077397,0.19559923,-0.7380612,0.5277668,-0.6460953,0.6351235,0.288108,1.4229876,0.44517696,1.6177781
0.780065,-0.29149902,0.086015165,-0.2242018,0.15481818,-0.73176336,0.5409619,-0.6062535,0.68259144,0.32102072,1.4422189,0.47801757,1.6166096
0.7850654,-0.29222286,0.08788389,-0.43569314,-0.054014623,-0.7252384,0.55416906,-0.96402806,0.3322493,0.35388362,1.4615993,0.19303405,1.295744
0.7900658,-0.2929064,0.0897997,-0.38765872,-0.003311187,-0.7184807,0.56737083,-0.91512567,0.38836583,0.3867545,1.4811674,0.24410391,1.327126
0.79506624,-0.29354894,0.091762096,-0.08864772,0.29837823,-0.7114849,0.58054924,-0.31939256,0.9910704,0.4196912,1.5009607,1.0353241,2.1289208
0.80006665,-0.29414976,0.093770415,-0.30459332,0.08511904,-0.7042456,0.593686,-0.66254085,0.65462565,0.4527549,1.5210186,0.12611032,1.2202322
0.80506706,-0.2947079,0.09582397,-0.42934,-0.036934614,-0.69675714,0.6067623,-0.90775734,0.41581935,0.48600644,1.5413798,0.09432995,1.1681516
