time,e1,e2,r1,r2,tau1,tau2
1.0300858,-0.07313025,0.08070183,-0.043229192,0.58020633,4.1478734,4.8495417
1.0350863,-0.0715158,0.08158997,-0.031891286,0.5764972,4.2797527,4.9253035
1.0400866,-0.069885135,0.08243716,-0.020626783,0.5724529,4.411023,5.0008774
1.0450871,-0.068238854,0.08324295,-0.009442508,0.5680819,4.5415454,5.0762005
1.0500875,-0.06657791,0.08400655,0.0016533434,0.5633913,4.671181,5.15121
1.0550879,-0.06490314,0.084727585,0.012653232,0.5583907,4.799794,5.225846
1.0600884,-0.06321514,0.08540553,0.023551255,0.55308855,4.927252,5.300046
1.0650887,-0.061514974,0.08603984,0.03433919,0.5474938,5.0534253,5.3737516
1.0700892,-0.059803486,0.086630285,0.045010418,0.54161704,5.1781907,5.4469075
1.0750896,-0.05808139,0.08717638,0.05555907,0.5354673,5.3014297,5.519456
1.08009,-0.056349635,0.087678075,0.06597847,0.52905643,5.4230266,5.5913477
1.0850904,-0.05460918,0.088134944,0.076262146,0.52239394,5.542875,5.662531
1.0900909,-0.052860856,0.08854717,0.0864045,0.5154925,5.66087,5.7329607
1.0950912,-0.05110562,0.088914335,0.096399754,0.5083617,5.776923,5.8025904
1.1000917,-0.049344182,0.08923674,0.10624337,0.5010147,5.890941,5.871381
1.105092,-0.04757774,0.08951414,0.11592886,0.49346173,6.002845,5.939292
1.1100925,-0.045807123,0.08974677,0.12545177,0.4857155,6.112563,6.0062904
1.1150929,-0.04403317,0.08993471,0.13480791,0.47778738,6.22003,6.0723433
1.1200933,-0.042256832,0.090078354,0.14399275,0.4696905,6.3251886,6.137426
1.1250937,-0.040478945,0.090177655,0.15300262,0.4614352,6.427988,6.201507
1.1300942,-0.03870058,0.09023321,0.1618329,0.45303512,6.528388,6.264571
1.1350946,-0.036922455,0.09024531,0.17048103,0.44450182,6.626359,6.3265996
1.140095,-0.03514576,0.09021425,0.17894238,0.43584663,6.721871,6.387575
1.1450955,-0.03337109,0.09014064,0.18721545,0.42708212,6.814909,6.4474893
1.1500958,-0.03159964,0.09002495,0.19529599,0.4182198,6.905462,6.5063324
1.1550963,-0.029832006,0.08986777,0.203183,0.40927154,6.9935308,6.5641026
1.1600966,-0.028069258,0.089669645,0.21087334,0.4002483,7.079118,6.620796
1.1650971,-0.026312113,0.089431345,0.21836579,0.39116174,7.162236,6.676415
1.1700975,-0.024561405,0.08915329,0.22565877,0.3820216,7.242906,6.730962
1.175098,-0.022818089,0.08883655,0.2327503,0.3728404,7.3211517,6.784449
1.1800983,-0.021082997,0.088481605,0.2396391,0.36362684,7.3970037,6.8368807
1.1850988,-0.019356847,0.088089466,0.24632484,0.35439223,7.4705005,6.888272
1.1900991,-0.017640471,0.08766079,0.25280663,0.34514546,7.541683,6.938635
1.1950996,-0.015934587,0.08719659,0.25908428,0.3358968,7.6105986,6.987989
1.2001001,-0.0142400265,0.0866977,0.26515728,0.32665485,7.6772976,7.0363493
1.2051004,-0.012557626,0.08616483,0.27102518,0.31742734,7.741839,7.083736
