time,e1,e2,em1,em2,r1,r2,rm1,rm2,tau1,tau2,taum1,taum2
9.200767,0.10935867,0.36737475,0.09964013,0.3576562,-0.028548822,0.38490525,0.057270467,0.539192,-7.9767137,-2.4570367,-7.84552,-2.5296245
9.205767,0.10885584,0.3682747,0.05545616,0.31487498,-0.027763635,0.38322458,-0.003924221,0.46174216,-8.04428,-2.5071383,-8.117627,-2.5857716
9.210768,0.108376145,0.36906746,0.13547528,0.39616656,-0.026908532,0.38123384,0.038180634,0.48733377,-8.110603,-2.5562994,-8.295165,-2.7750525
9.215768,0.10791695,0.36975044,0.15439951,0.41623294,-0.025998026,0.3789455,0.21734533,0.6680245,-8.175606,-2.6044579,-8.612813,-3.061154
9.220768,0.10746014,0.37039596,0.12080908,0.3837449,-0.025076196,0.37652308,0.26057822,0.68647903,-8.239609,-2.6518927,-6.715808,-1.7303386
9.225769,0.10703552,0.3709022,0.14073503,0.40460172,-0.024085,0.373767,0.10787138,0.5166514,-8.30233,-2.6982772,-6.7121983,-1.8196626
9.230769,0.10663569,0.37130192,-0.013293982,0.25137228,-0.023050472,0.3707649,-0.63468486,-0.21234655,-8.3639145,-2.743716,-8.102105,-2.784349
9.235769,0.106221914,0.37171048,0.1485008,0.41398937,-0.022057131,0.36776477,0.3188153,0.756572,-8.424647,-2.7885582,-8.100968,-2.4971225
9.24077,0.10579467,0.37213728,0.2209059,0.48724842,-0.021100625,0.36477795,0.14482382,0.55932003,-8.48464,-2.8328876,-10.116677,-4.11314
9.24577,0.105406046,0.37244093,0.11202264,0.37905747,-0.020074263,0.36151153,0.054427773,0.45753264,-8.54367,-2.8763418,-7.5191593,-2.0032346
9.250771,0.10502958,0.37265572,0.089089155,0.35671526,-0.019040376,0.35805687,-0.07870439,0.3314944,-8.601551,-2.9188893,-9.350734,-3.486815
9.255772,0.104646325,0.37285548,0.23652136,0.50473046,-0.01804173,0.35457417,0.38147718,0.76701605,-8.658583,-2.9608018,-8.85294,-3.0518448
9.260772,0.10429025,0.37291616,0.16823041,0.43685633,-0.017010123,0.35081086,-0.07305467,0.30895197,-8.714355,-3.0016701,-9.6811495,-3.873148
9.265772,0.10394049,0.3729239,0.1816032,0.45058662,-0.015996397,0.34696206,0.3104383,0.6916651,-8.769241,-3.0418072,-8.631157,-3.1226933
9.270773,0.103589654,0.37288567,-0.044680357,0.2246156,-0.015017018,0.343047,-0.55028594,-0.13862902,-8.823186,-3.081209,-10.196289,-3.9557104
9.275773,0.10320425,0.37292522,0.02203536,0.29175633,-0.014140829,0.33931413,-0.11769384,0.2941603,-8.876579,-3.1202788,-10.357609,-4.2148767
9.280773,0.10281825,0.37292424,0.043186903,0.31329292,-0.013290539,0.3355057,0.3827819,0.79651207,-8.929095,-3.158688,-10.160335,-4.2815056
9.285774,0.10242844,0.37288785,0.13099563,0.40145504,-0.012473702,0.33163646,0.23791668,0.65005904,-8.980738,-3.1964552,-8.188742,-2.7841022
9.290774,0.102036,0.3728012,0.12241018,0.3931754,-0.011689737,0.32767773,0.15790054,0.5919845,-9.031403,-3.233511,-9.495012,-3.7547715
9.295774,0.101616144,0.37275755,0.056771755,0.32791314,-0.0109900385,0.32382205,0.06357011,0.47975504,-9.08142,-3.2701702,-8.934004,-3.2860274
9.300776,0.10121298,0.3726005,-0.017109036,0.2542785,-0.01028049,0.31974444,-0.20852256,0.23200762,-9.130356,-3.305992,-8.938215,-3.262895
9.305776,0.10078657,0.3725037,0.068909764,0.3406269,-0.009649649,0.31581017,-0.108646914,0.2958571,-9.178888,-3.341557,-8.093503,-2.6135604
9.310776,0.10039985,0.372227,-0.017807245,0.25401992,-0.008964926,0.3115248,-0.25627908,0.11434072,-9.226262,-3.3761456,-10.255577,-4.306225
9.315776,0.100045085,0.37177598,-0.03191042,0.2398205,-0.00825575,0.30693322,-0.24676132,0.13535413,-9.272417,-3.409713,-8.456846,-2.873679
9.320777,0.0996784,0.37133548,0.07809448,0.34975153,-0.0076217055,0.3024361,-0.33678222,0.017707825,-9.318071,-3.442867,-10.251498,-4.0167704
9.325777,0.09934008,0.3707513,0.14312291,0.41453415,-0.0069797486,0.29771617,0.019308627,0.3454958,-9.362733,-3.4751468,-8.279915,-2.8447511
9.330777,0.09902418,0.37001592,0.04516232,0.31615403,-0.006351039,0.2927832,-0.19390213,0.097669125,-9.406268,-3.5064647,-8.545719,-3.0477624
9.335778,0.09873772,0.36910686,0.16016066,0.43052977,-0.0057303756,0.2876164,-0.03966257,0.27247185,-9.44868,-3.5367715,-9.811813,-3.883109
9.340778,0.098419905,0.36824286,0.009224296,0.27904728,-0.005250782,0.2826787,0.0648559,0.3628561,-9.490592,-3.5666802,-10.398775,-4.217822
